,0
7068,https://search.tv2.dk?query=sygeplejerske 2020-08&sort=relevance&page=2
7069,https://search.tv2.dk?query=sygeplejerske 2020-08&sort=relevance&page=4
7070,https://nyheder.tv2.dk/lokalt/2020-08-25-laege-smittet-med-coronavirus-laegeklinik-lukket-ned
7071,https://nyheder.tv2.dk/2020-08-19-socialdemokratiet-holder-sommergruppemoede
7072,https://nyheder.tv2.dk/udland/2020-08-18-trump-under-haard-kritik-i-taler-faar-skyld-for-doedsfald-kriser-og-for-at
7073,https://nyheder.tv2.dk/samfund/2020-08-18-grupper-foeler-sig-forbigaaet-hvorfor-skal-jeg-straffes-for-at-have-sparet-op-til
7074,https://nyheder.tv2.dk/udland/2020-08-05-libanon-var-allerede-et-land-i-knae-inden-stor-eksplosion
7075,https://nyheder.tv2.dk/samfund/2020-08-28-dr-lukker-sofie-lindes-kraenkelsessag-efter-samtale-med-tv-vaerten
7076,https://sr.tv2.dk/fejl-og-rettelser/2020/08/tv-2-praeciserer-indslag-i-19-nyhederne/
7077,https://nyheder.tv2.dk/2020-08-31-for-foerste-gang-staar-en-dansker-der-er-testet-positiv-for-coronavirus-to-gange-frem
7078,https://nyheder.tv2.dk/udland/2020-08-08-for-foerste-gang-i-20-aar-er-oprah-ikke-paa-forsiden-af-sit-eget-magasin
7079,https://nyheder.tv2.dk/2020-08-18-praesentation-af-regeringens-pensionsudspil
7080,https://search.tv2.dk?query=sygeplejerske 2020-08&sort=relevance&page=3
7081,https://search.tv2.dk?query=sygeplejerske 2020-08&sort=relevance&page=5
7082,https://sport.tv2.dk/cykling/2020-08-28-her-er-svarene-paa-de-mest-stillede-tour-spoergsmaal-i-danmark
7083,https://nyheder.tv2.dk/politik/2020-08-20-df-forening-nedlaegger-sig-selv-i-protest-krisen-bliver-dybere-siger-analytiker
7084,https://nyheder.tv2.dk/politik/2020-08-20-efterloennere-kan-score-gevinst-paa-regeringens-nye-pensionsordning
7085,https://underholdning.tv2.dk/2020-08-03-paa-scenen-var-hun-fuld-af-power-men-derhjemme-laa-hun-tynget-af-sorg-og-skreg-saa-alle
7086,https://nyheder.tv2.dk/business/2020-08-27-danskerne-har-arbejdet-hjemme-som-aldrig-foer-men-chefer-er-ikke-vilde-med-at
7087,https://nyheder.tv2.dk/samfund/2020-08-03-27-aarig-saelger-porno-paa-snapchat-men-opfordrer-andre-til-at-holde-sig-fra-det
7088,https://nyheder.tv2.dk/udland/2020-08-25-trump-hyldet-for-sin-haandtering-af-pandemi-analytiker-kalder-krisen-en
7089,https://nyheder.tv2.dk/video/RnhPdTNKQkRUeFhpQXBfbXZCMWtIYVR1U2M2a2ZZWVI
7090,https://livsstil.tv2.dk/video/VEhqU0hQcGlVdl9fV0ZXbFBBb2JiRzV6VXdIYUxRSms
7091,https://nyheder.tv2.dk/video/YWhKc1BVVklmVTdpMkpWdEo3NEZkYVY3SU5ITXVVcWc
7092,https://search.tv2.dk?query=sygeplejerske 2020-08&sort=relevance&page=4
7093,https://sport.tv2.dk/boksning/2020-03-19-dansk-verdensmester-vil-hjaelpe-til-har-meldt-sig-som-sygeplejerske
7094,https://nyheder.tv2.dk/udland/2020-12-14-haardt-pressede-sverige-siger-nej-til-en-hjaelpende-haand-fra-nabolande
7095,https://nyheder.tv2.dk/udland/2020-03-10-italiensk-laege-det-er-som-en-krig-hvor-vi-beslutter-hvem-vi-skal-behandle
7096,https://nyheder.tv2.dk/udland/2020-09-29-ni-ud-af-ti-i-sydkoreansk-coronastudie-melder-om-senfolger
7097,https://nyheder.tv2.dk/samfund/2020-09-24-19-aarige-amalie-kom-paa-hospice-jeg-graed-som-jeg-aldrig-har-graedt-foer
7098,https://nyheder.tv2.dk/lokalt/2020-12-06-hun-er-en-af-dem-der-tager-sig-af-de-smittede-jeg-bliver-trist-naar-folk-taler
7099,https://nyheder.tv2.dk/udland/2020-09-16-amerikansk-sygeplejerske-anklager-gynaekolog-for-at-fjerne-migranters-livmoder
7100,https://nyheder.tv2.dk/2020-09-03-over-7000-sundhedsarbejdere-dode-med-coronavirus
7101,https://nyheder.tv2.dk/udland/2020-03-14-3000-fn-ansatte-i-new-york-skal-arbejde-hjemmefra
7102,https://nyheder.tv2.dk/samfund/2020-05-13-skiftende-regeringer-har-afvist-at-styrke-sundhedsstyrelsen
7103,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=2
7104,https://nyheder.tv2.dk/samfund/2020-05-13-skiftende-regeringer-har-afvist-at-styrke-sundhedsstyrelsen
7105,https://nyheder.tv2.dk/udland/2020-01-09-ny-virus-goer-kinesere-syge-minder-om-sars
7106,https://nyheder.tv2.dk/samfund/2020-09-29-det-goer-sygeplejerske-laerer-og-chefoekonom-med-deres-feriepenge
7107,https://nyheder.tv2.dk/udland/2020-09-10-skovbrande-i-californien-giver-omraader-med-verdens-daarligste-luftkvalitet
7108,https://nyheder.tv2.dk/udland/2020-12-08-her-faar-90-aarig-brite-den-foerste-vaccine-mod-coronavirus
7109,https://nyheder.tv2.dk/lokalt/2020-10-06-kommune-garanterer-alle-coronaledige-kan-faa-sosu-job
7110,https://nyheder.tv2.dk/samfund/2020-03-08-gymnasium-lukker-ned-to-elever-smittet-med-coronavirus
7111,https://nyheder.tv2.dk/samfund/2020-12-21-frisoerer-holdt-aabent-til-midnat-for-at-naa-alle-kunder-inden-nedlukning
7112,https://nyheder.tv2.dk/samfund/2020-12-18-lyntest-finder-1083-nye-smittetilfaelde-i-danmark
7113,https://nyheder.tv2.dk/samfund/2020-09-12-coronavirussen-har-mange-grimme-ansigter-flere-af-dem-kaemper-eksperterne-fortsat
7114,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=1
7115,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=3
7116,https://underholdning.tv2.dk/kendte/2020-03-27-se-videoerne-james-bond-og-millioner-af-briter-klappede-af-sundhedsvaesnet
7117,https://nyheder.tv2.dk/samfund/2020-09-11-laeger-og-sygeplejersker-konstateret-smittet-paa-afdelinger-med-nyfoedte-og-boern
7118,https://nyheder.tv2.dk/krimi/2020-12-28-mand-med-to-knive-lukkede-gade-i-vejle
7119,https://omtv2.tv2.dk/nyheder/2020/09/tv-2-viser-den-prisvindende-the-cave/
7120,https://nyheder.tv2.dk/lokalt/2020-12-19-region-nordjylland-aflyser-100-planlagte-operationer
7121,https://sport.tv2.dk/fodbold/2020-11-22-atletico-scoring-paa-tomt-maal-giver-koeman-panderynker
7122,https://nyheder.tv2.dk/udland/2020-03-31-doede-koeres-vaek-i-lastbiler-i-new-york-det-er-uendeligt-trist
7123,https://sport.tv2.dk/haandbold/2020-09-14-ligaklub-udtog-tidligere-spiller-dagen-inden-kamp-havde-ikke-spillet-i-17
7124,https://nyheder.tv2.dk/2020-02-14-markering-af-femaarsdagen-for-terror-i-koebenhavn
7125,https://nyheder.tv2.dk/2020-09-23-for-et-aar-siden-kendte-ingen-til-hende-i-dag-er-hun-paa-listen-over-verdens-mest
7126,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=2
7127,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=4
7128,https://nyheder.tv2.dk/lokalt/2020-07-17-mor-donerer-stykke-af-lever-til-sit-eget-barn
7129,https://nyheder.tv2.dk/udland/2020-09-03-biden-besogte-skudoffers-familie-for-borgermode-i-kenosha
7130,https://livsstil.tv2.dk/bolig/2020-09-16-ungt-par-skiftede-bylejlighed-ud-med-villa-og-vovse-i-nordjylland-gaet-hvilket-hus
7131,https://nyheder.tv2.dk/samfund/2020-05-25-for-foerste-gang-er-et-helt-kunstigt-hjerte-blevet-indopereret-i-en-dansk-patient
7132,https://nyheder.tv2.dk/samfund/2020-09-30-over-en-million-har-sogt-om-feriepenge-25-milliarder-pa-vej
7133,https://nyheder.tv2.dk/samfund/2020-09-22-hospital-sender-44-ansatte-hjem-efter-smitte-hos-patient-intensivafdeling-haardt
7134,https://nyheder.tv2.dk/udland/2020-09-02-nye-protester-efter-sort-mand-bliver-skuddraebt-af-politiet-i-los-angeles
7135,https://omtv2.tv2.dk/nyheder/2020/09/endnu-en-emmy-pris-til-the-cave/
7136,https://nyheder.tv2.dk/2020-09-24-35-aarig-mor-fra-horsens-doede-efter-fejl-paa-sygehus-hvad-skete-der-den-dag
7137,https://nyheder.tv2.dk/samfund/2020-09-30-danskerne-vil-bruge-deres-feriepenge-paa-boligen-men-haandvaerkerne-har-ikke-tid
7138,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=3
7139,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=5
7140,https://nyheder.tv2.dk/2020-03-12-mange-elever-er-blevet-hjemme-fra-skole-vi-skal-bare-hygge
7141,https://nyheder.tv2.dk/samfund/2020-09-12-tobaksbranche-kan-fa-millionregning-for-afgiftsfinte
7142,https://nyheder.tv2.dk/samfund/2020-09-15-minister-i-samraad-efter-ydmygende-plejehjemsvideo-noget-er-grundlaeggende-galt
7143,https://nyheder.tv2.dk/udland/2020-09-28-avis-offentliggoer-trumps-skattepapirer-kort-foer-valget
7144,https://nyheder.tv2.dk/samfund/2020-09-28-fire-unge-om-coronatiden-man-vil-ikke-vaere-den-der-er-negativ-og-siger-nej-til
7145,https://nyheder.tv2.dk/samfund/2020-05-11-det-mener-partierne-om-coronakrisen-holdninger-velfaerd-regning
7146,https://nyheder.tv2.dk/2020-09-24-laegefaglig-direktoer-om-doedsfald-efter-rutineoperation-vi-foelger-retningslinjerne
7147,https://nyheder.tv2.dk/samfund/2020-09-12-politiker-beroert-af-haanende-plejehjemsvideo-det-taler-ind-i-en-syg-forraaet-og
7148,https://nyheder.tv2.dk/udland/2020-09-29-trumps-massive-gaeld-skaber-bekymring-for-hans-objektivitet-hos-modstandere
7149,https://nyheder.tv2.dk/2020-09-10-seks-patienter-fortaeller-om-deres-fedmeoperation-hos-dansk-laege-i-graekenland
7150,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=4
7151,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=6
7152,https://sport.tv2.dk/haandbold/2020-09-18-ulrik-wilbek-susanne-reddede-sit-liv-ved-at-ane-hvad-der-var-paa-vej
7153,https://nyheder.tv2.dk/video/U2VMWWI3NUl6c0J1VVdieV9HUTRIS2FfUXFuNlhUTmg
7154,https://tv.tv2.dk/video/aGpMSXMzcEZ5MEdMd2Rwa2x4eTh5NVpDWVpvZkJDNXc
7155,https://search.tv2.dk?query=sygeplejerske 2020-09&sort=relevance&page=5
7156,https://nyheder.tv2.dk/samfund/2020-12-11-danmark-gor-klar-til-vaccine-soger-tandlaeger-og-sygeplejersker
7157,https://nyheder.tv2.dk/samfund/2020-12-17-kontant-bonus-paa-vej-til-endnu-flere-jyske-sygeplejersker
7158,https://nyheder.tv2.dk/lokalt/2020-04-05-t-shirts-som-skulderklap-sygeplejersker-hyldes-for-deres-superkraefter
7159,https://nyheder.tv2.dk/samfund/2020-09-29-det-goer-sygeplejerske-laerer-og-chefoekonom-med-deres-feriepenge
7160,https://nyheder.tv2.dk/politik/2020-10-06-hvordan-er-det-gaaet-vi-har-tjekket-op-paa-8-ting-statsministeren-lovede-under
7161,https://nyheder.tv2.dk/krimi/2020-04-26-mor-fik-bode-for-at-opholde-sig-pa-islands-brygge-jeg-bliver-harm-og-ked-af-det
7162,https://livsstil.tv2.dk/sundhed/2020-10-21-da-sygeplejersken-saa-paa-den-nybagte-mors-roentgenbilleder-fik-hun-taarer-i
7163,https://nyheder.tv2.dk/krimi/2020-10-07-byret-frifinder-sygeplejerske-i-sag-om-dodelig-medicinfejl
7164,https://sport.tv2.dk/fodbold/2020-10-30-guds-haand-gjorde-ham-udoedelig-sygeplejerskens-haand-foerte-ham-til-helvede
7165,https://nyheder.tv2.dk/udland/2020-10-27-belgiens-hospitaler-i-knae-smittede-laeger-skal-fortsaette-arbejdet
7166,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=2
7167,https://nyheder.tv2.dk/udland/2020-10-27-belgiens-hospitaler-i-knae-smittede-laeger-skal-fortsaette-arbejdet
7168,https://nyheder.tv2.dk/samfund/2020-10-05-det-vil-danskerne-bruge-de-mange-feriepenge-milliarder-paa
7169,https://nyheder.tv2.dk/2020-10-11-dagens-nyheder-11-oktober
7170,https://nyheder.tv2.dk/samfund/2020-10-20-529-nye-tilfaelde-af-coronasmitte-i-danmark-professor-anbefaler-mundbind-i
7171,https://nyheder.tv2.dk/udland/2020-10-13-25-aarig-fik-covid-19-to-gange-paa-tre-maaneder-og-blev-mere-syg-anden-gang
7172,https://nyheder.tv2.dk/udland/2020-10-02-professor-trump-er-i-risikogruppen-og-er-disponeret-for-alvorlig-sygdom
7173,https://omtv2.tv2.dk/nyheder/2020/10/juleoensket-magisk-gensyn-med-populaer-familiejulekalender-paa-tv-2/
7174,https://nyheder.tv2.dk/lokalt/2020-07-07-forsoeg-med-firedages-arbejdsuge-maaske-slut-inden-starten
7175,https://nyheder.tv2.dk/samfund/2020-11-04-coronasmittet-laege-beordret-pa-arbejde-pa-dansk-sygehus
7176,https://nyheder.tv2.dk/samfund/2020-12-21-paa-intensivafdeling-maerker-de-alvoren-jeg-tror-at-han-kommer-til-at-doe-af-det
7177,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=1
7178,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=3
7179,https://nyheder.tv2.dk/samfund/2020-12-21-frisoerer-holdt-aabent-til-midnat-for-at-naa-alle-kunder-inden-nedlukning
7180,https://nyheder.tv2.dk/2020-10-23-saa-mange-penge-blev-der-samlet-ind-til-knaek-cancer-2020
7181,https://nyheder.tv2.dk/krimi/2020-10-06-24-aarig-blev-skudt-af-politiet-nyt-forsoeg-kunne-maaske-have-reddet-liv-mener-bror
7182,https://nyheder.tv2.dk/udland/2020-05-15-usa-kan-faa-den-moerkeste-vinter-i-moderne-tid-siger-fyret-ekspert
7183,https://nyheder.tv2.dk/samfund/2020-10-01-nye-hosteklinikker-skal-vurdere-patienter-med-mulige-coronasymptomer
7184,https://nyheder.tv2.dk/2020-10-03-seneste-nyt-om-coronavirus
7185,https://nyheder.tv2.dk/udland/2020-08-18-trump-under-haard-kritik-i-taler-faar-skyld-for-doedsfald-kriser-og-for-at
7186,https://nyheder.tv2.dk/2020-04-07-sproget-blomstrer-under-coronakrisen-ved-du-hvad-ordene-betyder
7187,https://nyheder.tv2.dk/udland/2020-03-24-italiens-beroemte-patient-1-udskrevet-men-han-er-stadig-omgaerdet-af-mystik
7188,https://nyheder.tv2.dk/samfund/2020-10-04-weekenden-har-budt-paa-massive-salg-i-detailhandlen-efter-feriepenge-blev
7189,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=2
7190,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=4
7191,https://nyheder.tv2.dk/lokalt/2020-12-19-region-nordjylland-aflyser-100-planlagte-operationer
7192,https://nyheder.tv2.dk/2020-08-18-praesentation-af-regeringens-pensionsudspil
7193,https://nyheder.tv2.dk/2020-10-08-folketingets-aabningsdebat-2020
7194,https://nyheder.tv2.dk/udland/2020-06-25-doedstal-kan-eksplodere-i-latinamerika-og-runde-388000-om-faa-maaneder-viser
7195,https://nyheder.tv2.dk/samfund/2020-10-06-se-listen-hvem-er-mest-og-mindst-trovaerdig-i-danskernes-ojne
7196,https://nyheder.tv2.dk/lokalt/2020-10-06-kommune-garanterer-alle-coronaledige-kan-faa-sosu-job
7197,https://nyheder.tv2.dk/udland/2020-10-05-stabschef-er-optimistisk-om-udsigterne-for-trump
7198,https://nyheder.tv2.dk/2020-10-17-en-lang-raekke-lande-i-europa-saetter-smitterekorder
7199,https://nyheder.tv2.dk/politik/2020-10-10-flertal-enige-om-ny-ret-til-tidlig-pension-til-baade-arne-og-konen
7200,https://nyheder.tv2.dk/2020-10-07-dagens-nyheder-7-oktober
7201,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=3
7202,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=5
7203,https://nyheder.tv2.dk/udland/2020-10-09-tre-aarsager-til-at-fns-foedevareprogram-faar-nobels-fredspris
7204,https://nyheder.tv2.dk/udland/2020-10-31-england-lukker-ned-i-en-maaned-der-er-ikke-noget-alternativ
7205,https://omtv2.tv2.dk/nyheder/2020/10/139-millioner-til-knaek-cancer/
7206,https://nyheder.tv2.dk/2020-10-19-hun-blev-stukket-ned-foran-sin-soen-og-kastet-ud-fra-altanen-hvad-siger-jeg-naar-han
7207,https://nyheder.tv2.dk/udland/2020-10-05-datter-min-far-stolede-paa-trump-det-kostede-ham-livet
7208,https://nyheder.tv2.dk/udland/2020-10-13-hun-mistede-sin-sundhedsforsikring-du-er-kun-en-sygdom-fra-at-miste-alt-i-usa
7209,https://nyheder.tv2.dk/samfund/2020-10-01-en-million-mink-skal-aflives-derfor-spreder-smitten-sig-hos-dem
7210,https://nyheder.tv2.dk/2020-10-21-syv-personer-gjorde-en-forskel-da-3-aarig-blev-syg-18-aar-efter-siger-han-tak-til-dem
7211,https://nyheder.tv2.dk/samfund/2020-10-01-coronavirus-anerkendes-som-arbejdsskade-for-324-ansatte-i-sundhedssektoren
7212,https://nyheder.tv2.dk/samfund/2020-10-24-regioner-bor-have-centre-til-corona-patienter-med-senfolger
7213,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=4
7214,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=6
7215,https://nyheder.tv2.dk/2020-10-01-seneste-nyt-om-coronavirus
7216,https://nyheder.tv2.dk/politik/2020-10-02-frederiksen-sender-varm-og-haabefuld-hilsen-til-trump-haaber-han-kommer-sig
7217,https://nyheder.tv2.dk/politik/2020-10-28-alle-vil-udbetale-feriepengene-derfor-blev-det-ikke-nu
7218,https://nyheder.tv2.dk/2020-10-25-er-julen-aflyst-fem-ting-du-skal-overveje-naar-du-laegger-planer-for-julen
7219,https://nyheder.tv2.dk/2020-10-20-paa-faa-uger-blev-hendes-liv-vendt-paa-hovedet-hvis-denne-sommer-bliver-min-sidste-vil
7220,https://nyheder.tv2.dk/2020-10-07-jordemoder-kaemper-for-retten-til-at-vise-raa-foedning-paa-sociale-medier
7221,https://nyheder.tv2.dk/2020-10-24-hvorfor-afholder-i-knaek-cancer-live-under-corona-faa-svar-paa-dine-spoergsmaal-her
7222,https://nyheder.tv2.dk/udland/2020-10-03-laege-giver-status-paa-trumps-tilstand-han-har-det-rigtig-godt
7223,https://omtv2.tv2.dk/nyheder/2020/10/sygeplejeskolen-er-tilbage-1-november/
7224,https://nyheder.tv2.dk/2020-10-18-minuttet-der-aendrede-alt-ja-du-har-jo-saa-kraeft
7225,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=5
7226,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=7
7227,https://nyheder.tv2.dk/external/e927c276449628990c3014554f79791563c56aa0/noredirect
7228,https://livsstil.tv2.dk/video/ZUp5cmFheUtQcmZtX1U0Z1dxTVJyZEpNcVJYOWF5dEw
7229,https://livsstil.tv2.dk/video/VGYxVmQ0X21WRDV1c2dIM0RrYkFkRk5ZME5CSFJMeUw
7230,https://underholdning.tv2.dk/video/T3Z6X0VoWl95UWFKdjVfYXlYSlltOUNKRXlDbHhIQUM
7231,https://nyheder.tv2.dk/video/OXRFcEFQekw5MmloS2Z1bWRRa3dtazhkNVZqc1FqX1o
7232,https://search.tv2.dk?query=sygeplejerske 2020-10&sort=relevance&page=6
7233,https://nyheder.tv2.dk/udland/2020-07-26-hospital-i-usa-laver-doedspanel-situationen-er-desperat-siger-laege
7234,https://nyheder.tv2.dk/samfund/2020-09-11-laeger-og-sygeplejersker-konstateret-smittet-paa-afdelinger-med-nyfoedte-og-boern
7235,https://nyheder.tv2.dk/krimi/2020-11-11-engelsk-politi-anklager-sygeplejerske-for-otte-babydrab
7236,https://nyheder.tv2.dk/udland/2020-12-11-tre-medarbejdere-fra-dansk-flygtningehjaelp-draebt-i-etiopien
7237,https://nyheder.tv2.dk/udland/2020-11-12-italiens-hospitaler-taet-paa-kollaps-video-viser-patient-ligge-doed-paa-toiletgulv
7238,https://nyheder.tv2.dk/video/YlQ1YlZESFNYZ1hVOVJGWE9NblRnMEh5ZDNyYVcyUWs
7239,https://nyheder.tv2.dk/2020-06-02-coronasmittede-gymnasieelever-skal-ikke-have-skaeldud-men-hjaelpes-efter-sverigetur-siger
7240,https://nyheder.tv2.dk/udland/2020-11-15-150-tilfaelde-af-gensmitte-bliver-undersoegt-i-sverige
7241,https://nyheder.tv2.dk/politik/2020-06-11-5000-flere-studiepladser-i-hele-landet-i-lyset-af-coronavirus
7242,https://nyheder.tv2.dk/udland/2020-11-02-stor-stigning-i-antallet-af-indlaeggelser-i-stockholm-vi-har-mistet-kontrollen
7243,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=2
7244,https://nyheder.tv2.dk/udland/2020-11-02-stor-stigning-i-antallet-af-indlaeggelser-i-stockholm-vi-har-mistet-kontrollen
7245,https://nyheder.tv2.dk/samfund/2020-08-02-uddannelse-og-et-kig-mod-sverige-saadan-loefter-vi-kvaliteten-paa-plejehjemmene
7246,https://nyheder.tv2.dk/lokalt/2020-11-06-11-indlagte-hjertepatienter-og-6-ansatte-smittet-paa-sygehus
7247,https://nyheder.tv2.dk/politik/2020-11-19-portraet-flemming-moeller-mortensen-forlader-sit-kloster-for-at-blive-minister
7248,https://nyheder.tv2.dk/politik/2020-11-19-flemming-moeller-mortensen-bliver-ny-udviklingsminister
7249,https://nyheder.tv2.dk/2020-11-11-foetex-netto-og-br-bytter-midlertidigt-ansatte-450-har-faaet-nyt-job
7250,https://nyheder.tv2.dk/samfund/2020-11-14-sygehus-fik-ekstra-coronapulje-til-at-beloenne-ansatte-gav-alle-pengene-til
7251,https://nyheder.tv2.dk/samfund/2020-05-12-kare-molbak-usandsynligt-at-der-kommer-en-anden-bolge-af-corona
7252,https://nyheder.tv2.dk/samfund/2020-06-11-naesten-hvert-andet-barn-i-de-mindste-klasser-oplever-tegn-paa-haandeksem
7253,https://nyheder.tv2.dk/udland/2020-04-13-sundhedspersonale-i-hele-verden-haedres-paa-kristus-statuen-i-rio-de-janeiro
7254,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=1
7255,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=3
7256,https://nyheder.tv2.dk/2020-11-19-statsministeren-praesenterer-aendringer-i-regeringen
7257,https://nyheder.tv2.dk/samfund/2020-12-16-stigning-pa-60-procent-i-antallet-af-indlaeggelser-i-region-hovedstaden
7258,https://nyheder.tv2.dk/samfund/2020-11-10-15-danskere-fortaeller-saadan-ramte-foerste-boelge-os
7259,https://nyheder.tv2.dk/samfund/2020-11-22-akutmodtagelser-under-massivt-pres-siden-marts-nu-bliver-det-vaerre
7260,https://nyheder.tv2.dk/udland/2020-02-29-ansat-i-danske-flsmidth-tester-positiv-for-virus-i-nigeria
7261,https://nyheder.tv2.dk/samfund/2020-03-23-sundhedsminister-beklager-nej-tak-til-testudstyr
7262,https://nyheder.tv2.dk/samfund/2020-09-12-tobaksbranche-kan-fa-millionregning-for-afgiftsfinte
7263,https://nyheder.tv2.dk/lokalt/2020-05-31-rengoeringsmanden-hasan-spreder-glaede-hos-kraeftramte-boern-som-super-mario
7264,https://nyheder.tv2.dk/udland/2020-11-26-covid-19-i-italien-nu-beder-sicilien-om-laegehjaelp-fra-cuba
7265,https://nyheder.tv2.dk/lokalt/2020-03-15-oestjysk-par-smittet-med-coronavirus-saadan-har-de-oplevet-sygdommen
7266,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=2
7267,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=4
7268,https://nyheder.tv2.dk/samfund/2020-11-12-praester-og-laeger-skal-give-krisestotte-til-minkavlere
7269,https://nyheder.tv2.dk/krimi/2020-02-02-kvinde-overfaldet-af-maend-i-sin-baggaard
7270,https://nyheder.tv2.dk/samfund/2020-11-15-kommune-uddelte-beloenning-efter-covid-19-travlhed-ledere-fik-en-uges-ekstra
7271,https://nyheder.tv2.dk/video/UUJ5TGJaX0E3NWF6anhYTlFfTk1OWGs4dEFLYUtIYTc
7272,https://nyheder.tv2.dk/samfund/2020-11-28-coronapres-kan-snart-paavirke-normal-aktivitet-i-sundhedsvaesnet-siger
7273,https://sport.tv2.dk/fodbold/2020-01-26-stryger-glaeder-sig-til-italiensk-moede-med-fantastisk-cornelius
7274,https://nyheder.tv2.dk/politik/2020-10-28-alle-vil-udbetale-feriepengene-derfor-blev-det-ikke-nu
7275,https://nyheder.tv2.dk/politik/2020-04-01-danmark-boer-hjaelpe-presset-italiensk-sundhedsvaesen-mener-flere-partier
7276,https://nyheder.tv2.dk/samfund/2020-12-29-et-aar-med-corona-virologen-forsoegte-at-advare-mod-det-men-hans-kolleger-syntes
7277,https://nyheder.tv2.dk/lokalt/2020-01-15-boernehospice-plaget-af-mobning
7278,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=3
7279,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=5
7280,https://nyheder.tv2.dk/udland/2020-11-02-20-aarig-kraeftsyg-kvindes-stemme-skrottes-efter-hendes-doed-i-andre-stater-havde
7281,https://nyheder.tv2.dk/udland/2020-11-19-topmoede-med-vaccinehaab-men-frygt-for-julen
7282,https://nyheder.tv2.dk/udland/2020-09-29-trumps-massive-gaeld-skaber-bekymring-for-hans-objektivitet-hos-modstandere
7283,https://nyheder.tv2.dk/2020-11-09-dagens-overblik-michael-bundesen-er-doed
7284,https://underholdning.tv2.dk/comedy/2020-11-16-de-sjoveste-oejeblikke-i-2020-hvad-grinede-du-mest-af
7285,https://nyheder.tv2.dk/2020-10-20-paa-faa-uger-blev-hendes-liv-vendt-paa-hovedet-hvis-denne-sommer-bliver-min-sidste-vil
7286,https://nyheder.tv2.dk/samfund/2020-11-09-kun-nordjyske-skolesogende-ma-krydse-kommunegraenser-i-bus
7287,https://nyheder.tv2.dk/samfund/2020-11-04-coronasmittet-laege-beordret-pa-arbejde-pa-dansk-sygehus
7288,https://nyheder.tv2.dk/udland/2020-11-07-stormen-eta-efterlader-anslaet-150-dode-i-guatemala
7289,https://nyheder.tv2.dk/samfund/2020-01-30-advarer-mod-nye-livsfarlige-legetoejstrends
7290,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=4
7291,https://search.tv2.dk?query=sygeplejerske 2020-11&sort=relevance&page=6
7292,https://nyheder.tv2.dk/udland/2020-11-23-guvernoer-i-new-york-advarer-om-giftig-cocktail-efter-smittestigning
7293,https://nyheder.tv2.dk/samfund/2020-11-14-kvinde-vansiret-efter-behandling-hos-omstridt-kirurg-jeg-beder-dig-om-ikke-at-gaa
7294,https://nyheder.tv2.dk/samfund/2020-11-17-corona-udfordrer-sundhedsvaesenet-men-kan-de-danske-hospitaler-staa-for-presset
7295,https://nyheder.tv2.dk/samfund/2020-11-26-derfor-skal-de-foerste-danskere-vaccineres-i-de-hvide-testtelte
7296,https://nyheder.tv2.dk/samfund/2020-11-13-indlagte-covid-19-patienter-i-danmark-klarer-sig-bedre-end-i-foraaret-siger
7297,https://sport.tv2.dk/fodbold/2020-11-22-atletico-scoring-paa-tomt-maal-giver-koeman-panderynker
7298,https://nyheder.tv2.dk/samfund/2020-11-17-foraeldre-mistede-deres-soen-kort-efter-foedslen-og-blev-del-af-en-tragisk
7299,https://nyheder.tv2.dk/samfund/2020-11-24-valgte-danmark-eller-sverige-den-rigtige-vej-da-coronakrisen-ramte-det-siger
